dokument,phase,run_id,run_ts,invoice_idx,quality,commodity,prompt_language,prompt_strategy,model,model_label,prompt_tokens,completion_tokens,total_tokens,latency_ms,tp,fp,fn,precision,recall,f1,null_rate,gt_present,cost_usd,cost_czk,api_error
c9fa4f8186,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,106,Q3,plyn_vo,cs_en,few_shot,gpt-4o-mini,GPT-4o mini,7304,137,7441,7190.499067306519,3,4,3,0.4285714285714285,0.5,0.4615384615384615,0.3,10,0.0011778,0.0276782999999999,
c9fa4f8186,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,106,Q3,plyn_vo,cs_en,few_shot,gpt-4.1-mini,GPT-4.1 mini,7304,157,7461,1940.2568340301516,3,0,7,1.0,0.3,0.4615384615384615,0.7,10,0.0031728,0.0745608,
c9fa4f8186,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,106,Q3,plyn_vo,cs_en,few_shot,gpt-4o,GPT-4o,7304,178,7482,4260.380029678345,3,5,2,0.375,0.6,0.4615384615384615,0.2,10,0.02004,0.4709399999999999,
c9fa4f8186,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,106,Q3,plyn_vo,cs_en,few_shot,gpt-4o-2024-11-20,GPT-4o Nov-24,7304,157,7461,1209.2418670654297,3,0,7,1.0,0.3,0.4615384615384615,0.7,10,0.01983,0.466005,
c9fa4f8186,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,106,Q3,plyn_vo,cs_en,few_shot,gpt-4.1,GPT-4.1,7304,178,7482,1616.8344020843506,3,5,2,0.375,0.6,0.4615384615384615,0.2,10,0.016032,0.376752,
c9fa4f8186,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,106,Q3,plyn_vo,cs_en,few_shot,gpt-4.1-2025-04-14,GPT-4.1 Apr-25,7304,178,7482,1601.606845855713,3,5,2,0.375,0.6,0.4615384615384615,0.2,10,0.016032,0.376752,
e2a27ca718,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,107,Q3,plyn_vo,cs_en,few_shot,gpt-4.1-nano,GPT-4.1 nano,7051,218,7269,1904.1342735290527,4,6,0,0.4,1.0,0.5714285714285715,0.0,10,0.0007923,0.01861905,
e2a27ca718,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,107,Q3,plyn_vo,cs_en,few_shot,gpt-4o-mini,GPT-4o mini,7051,152,7203,3260.547637939453,6,3,1,0.6666666666666666,0.8571428571428571,0.75,0.1,10,0.0011488499999999,0.0269979749999999,
e2a27ca718,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,107,Q3,plyn_vo,cs_en,few_shot,gpt-4.1-mini,GPT-4.1 mini,7051,174,7225,2332.686185836792,4,3,3,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.3,10,0.0030988,0.0728218,
e2a27ca718,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,107,Q3,plyn_vo,cs_en,few_shot,gpt-4o,GPT-4o,7051,177,7228,1961.144208908081,5,4,1,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.1,10,0.0193975,0.45584125,
e2a27ca718,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,107,Q3,plyn_vo,cs_en,few_shot,gpt-4o-2024-11-20,GPT-4o Nov-24,7051,174,7225,1398.9057540893557,5,3,2,0.625,0.7142857142857143,0.6666666666666666,0.2,10,0.0193675,0.4551362499999999,
e2a27ca718,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,107,Q3,plyn_vo,cs_en,few_shot,gpt-4.1,GPT-4.1,7051,182,7233,1900.6049633026123,5,5,0,0.5,1.0,0.6666666666666666,0.0,10,0.015558,0.365613,
e2a27ca718,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,107,Q3,plyn_vo,cs_en,few_shot,gpt-4.1-2025-04-14,GPT-4.1 Apr-25,7051,182,7233,2085.306167602539,5,5,0,0.5,1.0,0.6666666666666666,0.0,10,0.015558,0.365613,
90ad3879aa,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,108,Q3,plyn_vo,cs_en,few_shot,gpt-4.1-nano,GPT-4.1 nano,8576,215,8791,1694.0951347351074,2,5,11,0.2857142857142857,0.1538461538461538,0.2,0.6111111111111112,18,0.0009436,0.0221746,
90ad3879aa,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,108,Q3,plyn_vo,cs_en,few_shot,gpt-4o-mini,GPT-4o mini,8576,145,8721,3013.833999633789,2,4,12,0.3333333333333333,0.1428571428571428,0.2,0.6666666666666666,18,0.0013733999999999,0.0322748999999999,
90ad3879aa,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,108,Q3,plyn_vo,cs_en,few_shot,gpt-4.1-mini,GPT-4.1 mini,8576,187,8763,1810.3435039520264,3,6,9,0.3333333333333333,0.25,0.2857142857142857,0.5,18,0.0037296,0.0876456,
90ad3879aa,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,108,Q3,plyn_vo,cs_en,few_shot,gpt-4o,GPT-4o,8576,166,8742,2930.9914112091064,2,4,12,0.3333333333333333,0.1428571428571428,0.2,0.6666666666666666,18,0.0231,0.5428499999999999,
90ad3879aa,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,108,Q3,plyn_vo,cs_en,few_shot,gpt-4o-2024-11-20,GPT-4o Nov-24,8576,185,8761,1468.211650848389,3,5,10,0.375,0.2307692307692307,0.2857142857142857,0.5555555555555556,18,0.02329,0.547315,
90ad3879aa,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,108,Q3,plyn_vo,cs_en,few_shot,gpt-4.1,GPT-4.1,8576,171,8747,2418.217897415161,2,6,10,0.25,0.1666666666666666,0.2,0.5555555555555556,18,0.01852,0.4352199999999999,
90ad3879aa,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,108,Q3,plyn_vo,cs_en,few_shot,gpt-4.1-2025-04-14,GPT-4.1 Apr-25,8576,171,8747,1886.1260414123533,2,6,10,0.25,0.1666666666666666,0.2,0.5555555555555556,18,0.01852,0.4352199999999999,
2dc70710aa,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,109,Q3,plyn_vo,cs_en,few_shot,gpt-4.1-nano,GPT-4.1 nano,9827,249,10076,1966.886043548584,4,13,1,0.2352941176470588,0.8,0.3636363636363636,0.0555555555555555,18,0.0010823,0.02543405,
2dc70710aa,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,109,Q3,plyn_vo,cs_en,few_shot,gpt-4o-mini,GPT-4o mini,9827,208,10035,4131.282806396484,4,14,0,0.2222222222222222,1.0,0.3636363636363636,0.0,18,0.00159885,0.037572975,
2dc70710aa,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,109,Q3,plyn_vo,cs_en,few_shot,gpt-4.1-mini,GPT-4.1 mini,9827,179,10006,2442.5182342529297,2,5,11,0.2857142857142857,0.1538461538461538,0.2,0.6111111111111112,18,0.0042172,0.0991042,
2dc70710aa,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,109,Q3,plyn_vo,cs_en,few_shot,gpt-4o,GPT-4o,9827,177,10004,1883.905649185181,2,4,12,0.3333333333333333,0.1428571428571428,0.2,0.6666666666666666,18,0.0263375,0.61893125,
2dc70710aa,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,109,Q3,plyn_vo,cs_en,few_shot,gpt-4o-2024-11-20,GPT-4o Nov-24,9827,174,10001,1496.913194656372,2,3,13,0.4,0.1333333333333333,0.2,0.7222222222222222,18,0.0263075,0.61822625,
2dc70710aa,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,109,Q3,plyn_vo,cs_en,few_shot,gpt-4.1,GPT-4.1,9827,189,10016,2278.0885696411133,2,9,7,0.1818181818181818,0.2222222222222222,0.1999999999999999,0.3888888888888889,18,0.021166,0.497401,
2dc70710aa,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,109,Q3,plyn_vo,cs_en,few_shot,gpt-4.1-2025-04-14,GPT-4.1 Apr-25,9827,187,10014,1887.3932361602783,2,8,8,0.2,0.2,0.2,0.4444444444444444,18,0.02115,0.497025,
41d0c91443,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,110,Q3,plyn_vo,cs_en,few_shot,gpt-4.1-nano,GPT-4.1 nano,7035,190,7225,1543.2605743408203,2,1,15,0.6666666666666666,0.1176470588235294,0.2,0.8333333333333334,18,0.0007795,0.01831825,
41d0c91443,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,110,Q3,plyn_vo,cs_en,few_shot,gpt-4o-mini,GPT-4o mini,7035,169,7204,3137.471437454224,2,4,12,0.3333333333333333,0.1428571428571428,0.2,0.6666666666666666,18,0.00115665,0.027181275,
41d0c91443,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,110,Q3,plyn_vo,cs_en,few_shot,gpt-4.1-mini,GPT-4.1 mini,7035,159,7194,1926.971197128296,2,1,15,0.6666666666666666,0.1176470588235294,0.2,0.8333333333333334,18,0.0030684,0.0721074,
41d0c91443,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,110,Q3,plyn_vo,cs_en,few_shot,gpt-4o,GPT-4o,7035,162,7197,1394.1729068756104,2,2,14,0.5,0.125,0.2,0.7777777777777778,18,0.0192075,0.45137625,
41d0c91443,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,110,Q3,plyn_vo,cs_en,few_shot,gpt-4o-2024-11-20,GPT-4o Nov-24,7035,142,7177,1041.3172245025637,0,0,18,0.0,0.0,0.0,1.0,18,0.0190075,0.44667625,
41d0c91443,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,110,Q3,plyn_vo,cs_en,few_shot,gpt-4.1,GPT-4.1,7035,159,7194,1712.1329307556152,2,1,15,0.6666666666666666,0.1176470588235294,0.2,0.8333333333333334,18,0.015342,0.360537,
41d0c91443,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,110,Q3,plyn_vo,cs_en,few_shot,gpt-4.1-2025-04-14,GPT-4.1 Apr-25,7035,159,7194,1862.3690605163572,2,1,15,0.6666666666666666,0.1176470588235294,0.2,0.8333333333333334,18,0.015342,0.360537,
e6141cca46,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,111,Q3,plyn_vo,cs_en,few_shot,gpt-4.1-nano,GPT-4.1 nano,6563,209,6772,1543.9083576202393,2,4,12,0.3333333333333333,0.1428571428571428,0.2,0.6666666666666666,18,0.0007399,0.01738765,
e6141cca46,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,111,Q3,plyn_vo,cs_en,few_shot,gpt-4o-mini,GPT-4o mini,6563,152,6715,3262.974977493286,2,4,12,0.3333333333333333,0.1428571428571428,0.2,0.6666666666666666,18,0.0010756499999999,0.0252777749999999,
e6141cca46,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,111,Q3,plyn_vo,cs_en,few_shot,gpt-4.1-mini,GPT-4.1 mini,6563,172,6735,2371.833562850952,2,2,14,0.5,0.125,0.2,0.7777777777777778,18,0.0029004,0.0681594,
e6141cca46,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,111,Q3,plyn_vo,cs_en,few_shot,gpt-4o,GPT-4o,6563,173,6736,1545.1910495758057,2,3,13,0.4,0.1333333333333333,0.2,0.7222222222222222,18,0.0181375,0.42623125,
e6141cca46,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,111,Q3,plyn_vo,cs_en,few_shot,gpt-4o-2024-11-20,GPT-4o Nov-24,6563,172,6735,1504.8153400421145,2,2,14,0.5,0.125,0.2,0.7777777777777778,18,0.0181275,0.42599625,
e6141cca46,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,111,Q3,plyn_vo,cs_en,few_shot,gpt-4.1,GPT-4.1,6563,177,6740,2136.1894607543945,2,4,12,0.3333333333333333,0.1428571428571428,0.2,0.6666666666666666,18,0.014542,0.3417369999999999,
e6141cca46,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,111,Q3,plyn_vo,cs_en,few_shot,gpt-4.1-2025-04-14,GPT-4.1 Apr-25,6563,177,6740,1924.90553855896,2,4,12,0.3333333333333333,0.1428571428571428,0.2,0.6666666666666666,18,0.014542,0.3417369999999999,
011fa14d36,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,112,Q3,plyn_vo,cs_en,few_shot,gpt-4.1-nano,GPT-4.1 nano,6872,210,7082,1541.4760112762451,2,4,12,0.3333333333333333,0.1428571428571428,0.2,0.6666666666666666,18,0.0007712,0.0181232,
011fa14d36,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,112,Q3,plyn_vo,cs_en,few_shot,gpt-4o-mini,GPT-4o mini,6872,157,7029,2894.7997093200684,2,0,16,1.0,0.1111111111111111,0.1999999999999999,0.8888888888888888,18,0.001125,0.0264375,
011fa14d36,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,112,Q3,plyn_vo,cs_en,few_shot,gpt-4.1-mini,GPT-4.1 mini,6872,152,7024,1659.2860221862793,2,0,16,1.0,0.1111111111111111,0.1999999999999999,0.8888888888888888,18,0.002992,0.070312,
011fa14d36,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,112,Q3,plyn_vo,cs_en,few_shot,gpt-4o,GPT-4o,6872,162,7034,3190.021514892578,2,2,14,0.5,0.125,0.2,0.7777777777777778,18,0.0188,0.4418,
011fa14d36,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,112,Q3,plyn_vo,cs_en,few_shot,gpt-4o-2024-11-20,GPT-4o Nov-24,6872,142,7014,1294.952630996704,0,0,18,0.0,0.0,0.0,1.0,18,0.0186,0.4371,
011fa14d36,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,112,Q3,plyn_vo,cs_en,few_shot,gpt-4.1,GPT-4.1,6872,152,7024,1613.0640506744385,2,0,16,1.0,0.1111111111111111,0.1999999999999999,0.8888888888888888,18,0.01496,0.35156,
011fa14d36,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,112,Q3,plyn_vo,cs_en,few_shot,gpt-4.1-2025-04-14,GPT-4.1 Apr-25,6872,152,7024,1960.5646133422847,2,0,16,1.0,0.1111111111111111,0.1999999999999999,0.8888888888888888,18,0.01496,0.35156,
b2025b3418,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,113,Q3,plyn_vo,cs_en,few_shot,gpt-4.1-nano,GPT-4.1 nano,6374,211,6585,1961.090326309204,2,4,12,0.3333333333333333,0.1428571428571428,0.2,0.6666666666666666,18,0.0007218,0.0169623,
b2025b3418,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,113,Q3,plyn_vo,cs_en,few_shot,gpt-4o-mini,GPT-4o mini,6374,139,6513,2845.653295516968,2,4,12,0.3333333333333333,0.1428571428571428,0.2,0.6666666666666666,18,0.0010395,0.02442825,
b2025b3418,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,113,Q3,plyn_vo,cs_en,few_shot,gpt-4.1-mini,GPT-4.1 mini,6374,185,6559,1945.808172225952,2,1,15,0.6666666666666666,0.1176470588235294,0.2,0.8333333333333334,18,0.0028456,0.0668716,
b2025b3418,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,113,Q3,plyn_vo,cs_en,few_shot,gpt-4o,GPT-4o,6374,170,6544,1860.445022583008,2,4,12,0.3333333333333333,0.1428571428571428,0.2,0.6666666666666666,18,0.017635,0.4144225,
b2025b3418,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,113,Q3,plyn_vo,cs_en,few_shot,gpt-4o-2024-11-20,GPT-4o Nov-24,6374,171,6545,1343.5773849487305,2,4,12,0.3333333333333333,0.1428571428571428,0.2,0.6666666666666666,18,0.017645,0.4146575,
b2025b3418,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,113,Q3,plyn_vo,cs_en,few_shot,gpt-4.1,GPT-4.1,6374,163,6537,1892.9564952850344,2,2,14,0.5,0.125,0.2,0.7777777777777778,18,0.014052,0.330222,
b2025b3418,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,113,Q3,plyn_vo,cs_en,few_shot,gpt-4.1-2025-04-14,GPT-4.1 Apr-25,6374,166,6540,1829.801082611084,2,3,13,0.4,0.1333333333333333,0.2,0.7222222222222222,18,0.014076,0.330786,
fb76ee65ba,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,114,Q1,teplo,cs_en,few_shot,gpt-4.1-nano,GPT-4.1 nano,5142,105,5247,992.5878047943116,7,2,0,0.7777777777777778,1.0,0.8750000000000001,0.0,9,0.0005562,0.0130707,
fb76ee65ba,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,114,Q1,teplo,cs_en,few_shot,gpt-4o-mini,GPT-4o mini,5142,88,5230,2103.0192375183105,9,0,0,1.0,1.0,1.0,0.0,9,0.0008240999999999,0.0193663499999999,
fb76ee65ba,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,114,Q1,teplo,cs_en,few_shot,gpt-4.1-mini,GPT-4.1 mini,5142,88,5230,1188.3065700531006,9,0,0,1.0,1.0,1.0,0.0,9,0.0021976,0.0516436,
fb76ee65ba,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,114,Q1,teplo,cs_en,few_shot,gpt-4o,GPT-4o,5142,88,5230,1754.7171115875244,9,0,0,1.0,1.0,1.0,0.0,9,0.013735,0.3227725,
fb76ee65ba,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,114,Q1,teplo,cs_en,few_shot,gpt-4o-2024-11-20,GPT-4o Nov-24,5142,88,5230,997.8361129760742,9,0,0,1.0,1.0,1.0,0.0,9,0.013735,0.3227725,
fb76ee65ba,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,114,Q1,teplo,cs_en,few_shot,gpt-4.1,GPT-4.1,5142,88,5230,1193.2451725006104,9,0,0,1.0,1.0,1.0,0.0,9,0.010988,0.258218,
fb76ee65ba,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,114,Q1,teplo,cs_en,few_shot,gpt-4.1-2025-04-14,GPT-4.1 Apr-25,5142,88,5230,1440.650463104248,9,0,0,1.0,1.0,1.0,0.0,9,0.010988,0.258218,
f894d432b6,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,115,Q1,teplo,cs_en,few_shot,gpt-4.1-nano,GPT-4.1 nano,6219,106,6325,927.4516105651855,5,4,0,0.5555555555555556,1.0,0.7142857142857143,0.0,9,0.0006643,0.01561105,
f894d432b6,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,115,Q1,teplo,cs_en,few_shot,gpt-4o-mini,GPT-4o mini,6219,88,6307,2120.702743530273,5,4,0,0.5555555555555556,1.0,0.7142857142857143,0.0,9,0.0009856499999999,0.0231627749999999,
f894d432b6,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,115,Q1,teplo,cs_en,few_shot,gpt-4.1-mini,GPT-4.1 mini,6219,89,6308,1671.2284088134766,7,2,0,0.7777777777777778,1.0,0.8750000000000001,0.0,9,0.00263,0.061805,
f894d432b6,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,115,Q1,teplo,cs_en,few_shot,gpt-4o,GPT-4o,6219,89,6308,1165.343999862671,8,1,0,0.8888888888888888,1.0,0.9411764705882352,0.0,9,0.0164375,0.38628125,
f894d432b6,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,115,Q1,teplo,cs_en,few_shot,gpt-4o-2024-11-20,GPT-4o Nov-24,6219,89,6308,854.2966842651367,8,1,0,0.8888888888888888,1.0,0.9411764705882352,0.0,9,0.0164375,0.38628125,
f894d432b6,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,115,Q1,teplo,cs_en,few_shot,gpt-4.1,GPT-4.1,6219,89,6308,1271.7065811157229,8,1,0,0.8888888888888888,1.0,0.9411764705882352,0.0,9,0.01315,0.309025,
f894d432b6,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,115,Q1,teplo,cs_en,few_shot,gpt-4.1-2025-04-14,GPT-4.1 Apr-25,6219,89,6308,1082.797288894653,8,1,0,0.8888888888888888,1.0,0.9411764705882352,0.0,9,0.01315,0.309025,
461740e077,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,116,Q1,teplo,cs_en,few_shot,gpt-4.1-nano,GPT-4.1 nano,10398,107,10505,1210.3946208953855,6,3,0,0.6666666666666666,1.0,0.8,0.0,9,0.0010826,0.0254410999999999,
461740e077,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,116,Q1,teplo,cs_en,few_shot,gpt-4o-mini,GPT-4o mini,10398,88,10486,1901.353120803833,6,3,0,0.6666666666666666,1.0,0.8,0.0,9,0.0016125,0.03789375,
461740e077,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,116,Q1,teplo,cs_en,few_shot,gpt-4.1-mini,GPT-4.1 mini,10398,83,10481,1414.5607948303225,8,0,1,1.0,0.8888888888888888,0.9411764705882352,0.1111111111111111,9,0.004292,0.100862,
461740e077,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,116,Q1,teplo,cs_en,few_shot,gpt-4o,GPT-4o,10398,78,10476,1310.60528755188,7,0,2,1.0,0.7777777777777778,0.8750000000000001,0.2222222222222222,9,0.026775,0.6292125,
461740e077,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,116,Q1,teplo,cs_en,few_shot,gpt-4o-2024-11-20,GPT-4o Nov-24,10398,88,10486,1123.113393783569,8,1,0,0.8888888888888888,1.0,0.9411764705882352,0.0,9,0.026875,0.6315625,
461740e077,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,116,Q1,teplo,cs_en,few_shot,gpt-4.1,GPT-4.1,10398,78,10476,1447.244644165039,7,0,2,1.0,0.7777777777777778,0.8750000000000001,0.2222222222222222,9,0.02142,0.50337,
461740e077,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,116,Q1,teplo,cs_en,few_shot,gpt-4.1-2025-04-14,GPT-4.1 Apr-25,10398,78,10476,1241.4665222167969,7,0,2,1.0,0.7777777777777778,0.8750000000000001,0.2222222222222222,9,0.02142,0.50337,
42d8fee7ff,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,117,Q1,teplo,cs_en,few_shot,gpt-4.1-nano,GPT-4.1 nano,8454,105,8559,1185.697078704834,8,1,0,0.8888888888888888,1.0,0.9411764705882352,0.0,9,0.0008874,0.0208539,
42d8fee7ff,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,117,Q1,teplo,cs_en,few_shot,gpt-4o-mini,GPT-4o mini,8454,88,8542,1678.825616836548,9,0,0,1.0,1.0,1.0,0.0,9,0.0013208999999999,0.0310411499999999,
42d8fee7ff,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,117,Q1,teplo,cs_en,few_shot,gpt-4.1-mini,GPT-4.1 mini,8454,88,8542,2001.840353012085,8,1,0,0.8888888888888888,1.0,0.9411764705882352,0.0,9,0.0035224,0.0827764,
42d8fee7ff,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,117,Q1,teplo,cs_en,few_shot,gpt-4o,GPT-4o,8454,88,8542,1228.2695770263672,8,1,0,0.8888888888888888,1.0,0.9411764705882352,0.0,9,0.022015,0.5173525,
42d8fee7ff,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,117,Q1,teplo,cs_en,few_shot,gpt-4o-2024-11-20,GPT-4o Nov-24,8454,88,8542,923.6690998077391,9,0,0,1.0,1.0,1.0,0.0,9,0.022015,0.5173525,
42d8fee7ff,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,117,Q1,teplo,cs_en,few_shot,gpt-4.1,GPT-4.1,8454,88,8542,1091.7325019836426,8,1,0,0.8888888888888888,1.0,0.9411764705882352,0.0,9,0.017612,0.4138819999999999,
42d8fee7ff,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,117,Q1,teplo,cs_en,few_shot,gpt-4.1-2025-04-14,GPT-4.1 Apr-25,8454,88,8542,1180.835247039795,8,1,0,0.8888888888888888,1.0,0.9411764705882352,0.0,9,0.017612,0.4138819999999999,
4f31b9aba1,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,118,Q1,teplo,cs_en,few_shot,gpt-4.1-nano,GPT-4.1 nano,7067,105,7172,995.798110961914,8,1,0,0.8888888888888888,1.0,0.9411764705882352,0.0,9,0.0007487,0.01759445,
4f31b9aba1,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,118,Q1,teplo,cs_en,few_shot,gpt-4o-mini,GPT-4o mini,7067,88,7155,4482.527256011963,6,3,0,0.6666666666666666,1.0,0.8,0.0,9,0.0011128499999999,0.0261519749999999,
4f31b9aba1,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,118,Q1,teplo,cs_en,few_shot,gpt-4.1-mini,GPT-4.1 mini,7067,83,7150,1703.8805484771729,8,0,1,1.0,0.8888888888888888,0.9411764705882352,0.1111111111111111,9,0.0029596,0.0695506,
